,Timestamp,Open,High,Low,Close,Date,%K,%D,Slow %K,Slow %D,isLocalPeak,isLocalTrough,Label,Short_Moving_Avg,Long_Moving_Avg,RSI,MinutesSincePeak,MinutesSinceTrough,PriceChangeSincePeak,PriceChangeSinceTrough,FourierSignalSell,FourierSignalBuy,Short_Moving_Avg_1st_Deriv,Short_Moving_Avg_2nd_Deriv
87,2024-05-29 01:04:15,67701.0,67709.34,67701.0,67709.34,2024-05-29 01:04:15,100.0,93.40247332311885,93.40247332311885,74.82275974216394,False,False,Hold,67700.67,67694.939,99.95629370631659,2,1,5.0,0.0,False,False,306.79999999993015,16659.99999997439
88,2024-05-29 01:04:16,67709.34,67709.34,67709.34,67709.34,2024-05-29 01:04:16,100.0,99.97705895848873,99.97705895848873,89.39821500331148,False,False,Hold,67703.338,67695.3165,99.95627459556287,3,2,13.339999999996508,8.339999999996508,False,False,266.8000000005122,-3999.9999999417923
89,2024-05-29 01:04:17,67709.4,67711.02,67709.4,67711.02,2024-05-29 01:04:17,100.0,100.0,100.0,97.79317742720252,False,False,Hold,67706.342,67695.4675,99.95926680246531,4,3,13.39999999999418,8.39999999999418,False,False,300.4000000000815,3359.9999999569263
90,2024-05-29 01:04:18,67711.02,67711.03,67711.02,67711.03,2024-05-29 01:04:18,100.0,100.0,100.0,99.99235298616293,False,False,Hold,67708.34599999999,67695.619,99.95928338764345,5,4,15.020000000004075,10.020000000004075,False,True,200.3999999986263,-10000.00000014552
91,2024-05-29 01:04:19,67711.03,67714.0,67711.02,67714.0,2024-05-29 01:04:19,100.0,100.0,100.0,100.0,False,False,Hold,67710.946,67696.09,99.96367598984828,6,5,15.029999999998836,10.029999999998836,True,True,260.0000000005821,5960.000000195578
92,2024-05-29 01:04:20,67714.31,67720.0,67714.31,67720.0,2024-05-29 01:04:20,100.0,100.0,100.0,100.0,False,False,Hold,67713.07800000001,67697.601,99.97017596184084,7,6,18.30999999999767,13.309999999997672,True,False,213.200000001234,-4679.999999934807
93,2024-05-29 01:04:21,67719.99,67720.17,67719.99,67720.17,2024-05-29 01:04:21,100.0,100.0,100.0,100.0,True,False,Sell,67715.24399999999,67699.2855,99.97032640951107,0,7,0.0,18.99000000000524,False,False,216.5999999982887,339.99999970546924
94,2024-05-29 01:04:22,67720.17,67720.17,67720.16,67720.16,2024-05-29 01:04:22,99.96699669968726,99.98899889989575,99.98899889989575,99.99633296663193,False,True,Buy,67717.072,67700.969,99.9340586878024,1,0,0.17999999999301508,0.0,False,False,182.80000000086147,-3379.999999742722
95,2024-05-29 01:04:23,67720.16,67722.09,67720.16,67722.09,2024-05-29 01:04:23,100.0,99.98899889989575,99.98899889989575,99.99266593326384,False,False,Hold,67719.28400000001,67702.749,99.9289267946356,2,1,0.16999999999825377,-0.00999999999476131,False,False,221.20000000140863,3840.000000054715
96,2024-05-29 01:04:24,67722.08,67722.1,67722.08,67722.1,2024-05-29 01:04:24,100.0,99.98899889989575,99.98899889989575,99.98899889989575,False,False,Hold,67720.90400000001,67704.5295,99.92892679463563,3,2,2.0899999999965075,1.9100000000034925,False,False,161.99999999953434,-5920.000000187429
97,2024-05-29 01:04:25,67722.68,67723.39,67722.68,67723.39,2024-05-29 01:04:25,100.0,100.0,100.0,99.99266593326384,False,False,Hold,67721.58200000001,67706.3745,99.92708713091675,4,3,2.6899999999877764,2.5099999999947613,False,False,67.79999999998836,-9419.999999954598
98,2024-05-29 01:04:26,67723.39,67733.98,67723.39,67733.98,2024-05-29 01:04:26,100.0,100.0,100.0,99.99633296663193,False,False,Hold,67724.344,67708.749,99.94739610733946,5,4,3.3999999999941792,3.220000000001164,False,True,276.1999999987893,20839.999999880092
99,2024-05-29 01:04:27,67734.0,67734.0,67733.99,67733.99,2024-05-29 01:04:27,99.96969696971284,99.98989898990426,99.98989898990426,99.99663299663477,False,False,Hold,67727.11,67711.124,99.93943064812377,6,5,14.009999999994761,13.830000000001746,True,True,276.60000000032596,40.000000153668225
100,2024-05-29 01:04:28,67734.0,67734.0,67734.0,67734.0,2024-05-29 01:04:28,100.0,99.98989898990426,99.98989898990426,99.99326599326952,True,False,Sell,67729.492,67713.3305,99.9697153240619,0,6,0.0,13.830000000001746,True,False,238.1999999997788,-3840.000000054715
101,2024-05-29 01:04:29,67734.0,67734.0,67733.99,67733.99,2024-05-29 01:04:29,99.95944849961573,99.97638182310952,99.97638182310952,99.98539326763937,False,False,Hold,67731.87,67715.3305,99.91899554479735,1,7,0.0,13.830000000001746,False,False,237.79999999969732,-40.00000000814907
102,2024-05-29 01:04:30,67733.99,67733.99,67726.57,67726.57,2024-05-29 01:04:30,69.79674796751522,89.91873215571032,89.91873215571032,96.62833765624138,False,False,Hold,67732.50600000001,67716.959,76.8296480847368,2,8,-0.00999999999476131,13.820000000006985,True,False,63.60000000131549,-17419.999999838183
103,2024-05-29 01:04:31,67726.57,67726.57,67716.42,67716.43,2024-05-29 01:04:31,23.54221061788468,64.43280236167188,64.43280236167188,84.77597211349725,False,False,Hold,67728.996,67717.98049999999,56.667488291828874,3,9,-7.429999999993015,6.400000000008731,False,False,-351.0000000009313,-41460.00000022468
104,2024-05-29 01:04:32,67716.42,67716.42,67716.42,67716.42,2024-05-29 01:04:32,23.498694516950117,38.94588436745,38.94588436745,64.43247296161074,False,False,Hold,67725.482,67719.0015,56.64283953660392,4,10,-17.580000000001746,-3.75,True,False,-351.3999999995576,-39.99999986262992
105,2024-05-29 01:04:33,67716.43,67716.43,67716.42,67716.42,2024-05-29 01:04:33,10.716099542916874,19.252334892583885,19.252334892583885,40.87700720723526,False,False,Hold,67721.966,67719.772,53.21808510638141,5,11,-17.570000000006985,-3.7400000000052387,False,True,-351.60000000032596,-20.000000076834112
106,2024-05-29 01:04:34,67716.42,67716.42,67712.38,67712.38,2024-05-29 01:04:34,0.0,11.404931353288992,11.404931353288992,23.201050204440964,False,False,Hold,67717.644,67720.34099999999,39.3097643097663,6,12,-17.580000000001746,-3.75,False,True,-432.20000000001164,-8059.999999968568
107,2024-05-29 01:04:35,67712.37,67712.37,67711.02,67711.02,2024-05-29 01:04:35,0.0,3.5720331809722867,3.5720331809722867,11.40976647561506,False,False,Hold,67714.53400000001,67720.425,37.578061363022854,7,13,-21.630000000004657,-7.80000000000291,False,False,-310.999999998603,12120.000000140863
108,2024-05-29 01:04:36,67711.02,67711.02,67704.0,67704.01,2024-05-29 01:04:36,0.03333333331587104,0.011111111105285608,0.011111111105285608,4.996025215122192,False,False,Hold,67712.05,67720.15849999999,31.57654574491434,8,14,-22.979999999995925,-9.14999999999418,True,True,-248.40000000112923,6259.999999747379
109,2024-05-29 01:04:37,67704.0,67704.01,67704.0,67704.0,2024-05-29 01:04:37,0.0,0.011111111105285608,0.011111111105285608,1.1980851343942907,False,False,Hold,67709.56599999999,67719.8075,28.41803865426509,9,15,-30.0,-16.169999999998254,False,False,-248.40000000112923,0.0
110,2024-05-29 01:04:38,67701.69,67701.7,67694.02,67694.02,2024-05-29 01:04:38,0.0,0.011111111105285608,0.011111111105285608,0.011111111105285608,False,False,Hold,67705.086,67718.957,22.937548188119592,10,16,-32.30999999999767,-18.479999999995925,False,True,-447.99999999959255,-19959.99999984633
111,2024-05-29 01:04:39,67694.01,67694.01,67684.0,67684.0,2024-05-29 01:04:39,0.0,0.0,0.0,0.007407407403528477,False,True,Buy,67699.41,67717.457,17.505362151460957,11,0,-39.99000000000524,0.0,False,False,-567.59999999922,-11959.999999962747
112,2024-05-29 01:04:40,67684.01,67684.01,67684.0,67684.0,2024-05-29 01:04:40,0.0,0.0,0.0,0.0037037037017666062,False,False,Hold,67694.006,67715.65699999999,0.0399840064055752,12,1,-49.99000000000524,-10.0,False,False,-540.4000000009546,2719.999999826541
113,2024-05-29 01:04:41,67684.01,67684.01,67684.01,67684.01,2024-05-29 01:04:41,0.01999999998952262,0.00666666666316947,0.00666666666316947,0.002222222221061227,False,False,Hold,67690.00600000001,67713.849,0.03998400637648558,13,2,-49.99000000000524,-10.0,False,False,-399.9999999985448,14040.00000024098
114,2024-05-29 01:04:42,67684.01,67696.79,67684.01,67696.79,2024-05-29 01:04:42,25.579999999987194,8.533333333325567,8.533333333325567,2.8466666666629172,False,False,Hold,67688.564,67712.68049999999,20.369485586868763,14,3,-49.99000000000524,-10.0,False,True,-144.20000000100117,25579.999999754364
115,2024-05-29 01:04:43,67699.01,67699.02,67699.01,67699.01,2024-05-29 01:04:43,30.02600520102658,18.54200173366776,18.54200173366776,9.027333911218838,False,False,Hold,67689.562,67711.5265,23.092307692299627,15,4,-34.99000000000524,5.0,False,False,99.80000000068685,24400.000000168802
116,2024-05-29 01:04:44,67699.01,67699.02,67699.01,67699.01,2024-05-29 01:04:44,35.2595724688567,30.28852588995682,30.28852588995682,19.121286985650055,False,False,Hold,67692.564,67710.372,26.06807919415475,16,5,-34.99000000000524,5.0,True,False,300.19999999931315,20039.99999986263
117,2024-05-29 01:04:45,67699.01,67699.02,67699.01,67699.02,2024-05-29 01:04:45,46.31514030221187,37.20023932403171,37.20023932403171,28.676922315885435,True,False,Sell,67695.568,67709.1535,31.654373024246567,0,6,0.0,5.0,True,False,300.4000000000815,20.000000076834112
118,2024-05-29 01:04:46,67699.02,67699.02,67699.01,67699.01,2024-05-29 01:04:46,46.28430465617636,42.61967247574831,42.61967247574831,36.70281256324562,False,False,Hold,67698.568,67707.405,31.65437302423686,1,7,0.010000000009313226,5.010000000009313,False,False,300.0,-40.00000000814907
119,2024-05-29 01:04:47,67699.01,67699.01,67699.01,67699.01,2024-05-29 01:04:47,46.29858112275006,46.299342027046094,46.299342027046094,42.039751275608715,False,True,Buy,67699.012,67705.656,31.65437302423686,2,0,0.0,0.0,False,False,44.40000000031432,-25559.999999968568
120,2024-05-29 01:04:48,67699.01,67699.01,67699.01,67699.01,2024-05-29 01:04:48,52.90800140993029,48.49696239628557,48.49696239628557,45.80532563302666,False,False,Hold,67699.012,67703.90650000001,34.600322506329945,3,1,0.0,0.0,False,False,0.0,-4440.000000031432
121,2024-05-29 01:04:49,67699.02,67699.02,67699.02,67699.02,2024-05-29 01:04:49,55.58845299778612,51.59834517682216,51.59834517682216,48.79821653338462,True,False,Sell,67699.014,67702.15800000001,35.73466476463105,0,2,0.0,0.010000000009313226,False,False,0.1999999993131496,19.99999993131496
122,2024-05-29 01:04:50,67699.01,67699.02,67699.01,67699.01,2024-05-29 01:04:50,75.0124937531169,61.169649386944435,61.169649386944435,53.75498565335073,False,False,Hold,67699.01199999999,67700.78,42.86936679977727,1,3,-0.010000000009313226,0.0,False,False,-0.20000000076834112,-40.00000000814907
123,2024-05-29 01:04:51,67699.02,67699.02,67699.01,67699.01,2024-05-29 01:04:51,84.80225988699,71.80106887929766,71.80106887929766,61.52302114768809,False,False,Hold,67699.012,67699.90900000001,42.88159771754539,2,4,0.0,0.010000000009313226,False,False,1.4551915228366852e-09,20.000000222353265
124,2024-05-29 01:04:52,67699.01,67699.02,67699.0,67699.01,2024-05-29 01:04:52,99.93342210379953,86.58272524796881,86.58272524796881,73.18448117140365,False,False,Hold,67699.012,67699.0385,59.95213402469784,3,5,-0.010000000009313226,0.0,True,False,0.0,-1.4551915228366852e-07
125,2024-05-29 01:04:53,67699.01,67699.01,67699.0,67699.0,2024-05-29 01:04:53,99.86684420769595,94.86750873282848,94.86750873282848,84.417100953365,False,True,Buy,67699.01,67698.1675,99.80079681266047,4,0,-0.010000000009313226,0.0,False,False,-0.20000000076834112,-20.000000076834112
126,2024-05-29 01:04:54,67699.01,67699.01,67699.01,67699.01,2024-05-29 01:04:54,99.93337774810588,99.9112146865338,99.9112146865338,93.78714955577703,False,False,Hold,67699.008,67697.49899999998,99.80092899792074,5,1,-0.010000000009313226,0.0,False,True,-0.1999999993131496,1.4551915228366852e-07
127,2024-05-29 01:04:55,67699.01,67699.01,67699.0,67699.01,2024-05-29 01:04:55,99.93337774810588,99.91119990130257,99.91119990130257,98.22997444022161,True,False,Sell,67699.008,67696.8985,99.80079681266047,0,2,0.0,0.0,False,False,0.0,19.99999993131496
128,2024-05-29 01:04:56,67699.01,67699.01,67699.01,67699.01,2024-05-29 01:04:56,49.99999996362021,83.28891848661067,83.28891848661067,94.37044435814902,False,False,Hold,67699.008,67696.6485,98.68421052574473,1,3,0.0,0.0,False,False,0.0,0.0
129,2024-05-29 01:04:57,67699.01,67699.01,67699.0,67699.0,2024-05-29 01:04:57,0.0,49.97779257057537,49.97779257057537,77.7259703194962,False,True,Buy,67699.006,67696.3985,42.857142863082416,2,0,0.0,0.0,False,False,-0.20000000076834112,-20.000000076834112
130,2024-05-29 01:04:58,67699.01,67699.01,67699.0,67699.0,2024-05-29 01:04:58,0.0,16.66666665454007,16.66666665454007,49.97779257057537,False,False,Hold,67699.006,67696.64749999999,42.857142863082416,3,1,0.0,0.0,False,False,0.0,20.000000076834112
131,2024-05-29 01:04:59,67699.01,67699.01,67699.0,67699.01,2024-05-29 01:04:59,49.99999996362021,16.66666665454007,16.66666665454007,27.770375293218503,False,False,Hold,67699.00600000001,67697.398,42.8571428512033,4,2,0.0,0.0,False,False,1.4551915228366852e-09,1.4551915228366852e-07
132,2024-05-29 01:05:00,67699.0,67699.01,67699.0,67699.01,2024-05-29 01:05:00,49.99999996362021,33.33333330908014,33.33333330908014,22.222222206053427,True,False,Sell,67699.00600000001,67698.1485,50.0,0,3,0.0,-0.00999999999476131,False,False,0.0,-1.4551915228366852e-07
133,2024-05-29 01:05:01,67699.01,67699.01,67699.01,67699.01,2024-05-29 01:05:01,49.99999996362021,49.99999996362021,49.99999996362021,33.33333330908014,False,False,Hold,67699.006,67698.8985,50.0,1,4,0.00999999999476131,0.0,False,False,-1.4551915228366852e-09,-1.4551915228366852e-07
134,2024-05-29 01:05:02,67699.01,67699.01,67699.0,67699.0,2024-05-29 01:05:02,0.0,33.33333330908014,33.33333330908014,38.88888886059349,False,True,Buy,67699.006,67699.00899999999,42.85714286011264,2,0,0.00999999999476131,0.0,False,False,0.0,1.4551915228366852e-07
135,2024-05-29 01:05:03,67699.01,67699.01,67699.01,67699.01,2024-05-29 01:05:03,49.99999996362021,33.33333330908014,33.33333330908014,38.8888888605935,False,False,Hold,67699.008,67699.00899999999,42.85714284823352,3,1,0.00999999999476131,0.0,False,False,0.20000000076834112,20.000000076834112
136,2024-05-29 01:05:04,67699.01,67699.01,67699.01,67699.01,2024-05-29 01:05:04,49.99999996362021,33.33333330908014,33.33333330908014,33.33333330908014,True,False,Sell,67699.008,67699.00899999999,50.0,0,2,0.0,0.0,False,False,0.0,-20.000000076834112
137,2024-05-29 01:05:05,67699.01,67699.01,67699.01,67699.01,2024-05-29 01:05:05,49.99999996362021,49.99999996362021,49.99999996362021,38.888888860593504,False,False,Hold,67699.008,67699.0085,50.0,1,3,0.0,0.0,False,False,0.0,0.0
138,2024-05-29 01:05:06,67699.0,67699.0,67699.0,67699.0,2024-05-29 01:05:06,0.0,33.33333330908014,33.33333330908014,38.8888888605935,False,True,Buy,67699.00600000001,67699.008,42.857142857142854,2,0,-0.00999999999476131,0.0,False,False,-0.1999999993131496,-19.99999993131496
139,2024-05-29 01:05:07,67699.0,67699.01,67699.0,67699.01,2024-05-29 01:05:07,100.0,49.9999999878734,49.9999999878734,44.444444420191246,True,False,Sell,67699.008,67699.008,57.14285714285714,0,1,0.0,0.0,False,False,0.1999999993131496,39.99999986262992
140,2024-05-29 01:05:08,67699.0,67699.01,67694.22,67694.22,2024-05-29 01:05:08,0.0,33.333333333333336,33.333333333333336,38.88888887676229,False,False,Hold,67698.05,67698.76849999999,0.6185567007117072,1,2,0.0,0.0,False,False,-95.79999999987194,-9599.99999991851
141,2024-05-29 01:05:09,67694.2,67694.2,67694.19,67694.2,2024-05-29 01:05:09,0.20746887955968898,33.402489626519895,33.402489626519895,38.911940982575544,False,True,Buy,67697.08799999999,67698.5275,0.616016426786274,2,0,-4.80000000000291,0.0,False,False,-96.20000000140863,-40.000000153668225
142,2024-05-29 01:05:10,67694.2,67694.2,67694.2,67694.2,2024-05-29 01:05:10,0.20746887955968898,0.138312586373126,0.138312586373126,22.29137851540879,False,False,Hold,67696.12599999999,67698.28699999998,0.616016426786274,3,1,-4.80000000000291,0.0,False,False,-96.19999999995343,1.4551915228366852e-07
143,2024-05-29 01:05:11,67694.2,67713.99,67694.2,67713.99,2024-05-29 01:05:11,100.0,33.47164591970646,33.47164591970646,22.337482710866492,False,False,Hold,67699.124,67699.036,80.40567951322035,4,2,-4.80000000000291,0.0,False,False,299.80000000068685,39600.00000006403
144,2024-05-29 01:05:12,67714.0,67720.0,67713.99,67720.0,2024-05-29 01:05:12,100.0,66.73582295985324,66.73582295985324,33.4485938219776,True,False,Sell,67703.322,67700.0855,84.24657534249437,0,3,0.0,19.80000000000291,False,False,419.8000000003958,11999.999999970896
145,2024-05-29 01:05:13,67719.99,67719.99,67713.04,67713.04,2024-05-29 01:05:13,73.0337078651413,91.0112359550471,91.0112359550471,63.73956827820226,False,False,Hold,67707.086,67700.7875,68.65195426748744,1,4,5.990000000005239,25.79000000000815,False,False,376.3999999995576,-4340.000000083819
146,2024-05-29 01:05:14,67713.05,67713.05,67713.04,67713.04,2024-05-29 01:05:14,73.0337078651413,82.02247191009421,82.02247191009421,79.92317694166485,False,True,Buy,67710.85399999999,67701.489,68.65195426748744,2,0,-0.9499999999970896,0.0,False,False,376.7999999996391,40.00000000814907
147,2024-05-29 01:05:15,67713.05,67713.05,67713.04,67713.04,2024-05-29 01:05:15,73.0337078651413,73.0337078651413,73.0337078651413,82.02247191009421,False,False,Hold,67714.622,67702.1905,68.65195426748744,3,1,-0.9499999999970896,0.0,False,False,376.8000000010943,1.4551915228366852e-07
148,2024-05-29 01:05:16,67713.05,67725.72,67713.05,67725.71,2024-05-29 01:05:16,99.96828417381934,82.01189996803397,82.01189996803397,79.0226932477565,False,False,Hold,67716.966,67703.5255,76.56654068033045,4,2,-0.9499999999970896,0.0,False,False,234.39999999973224,-14240.000000136206
149,2024-05-29 01:05:17,67725.71,67725.71,67725.71,67725.71,2024-05-29 01:05:17,99.96828417381934,90.99009207092665,90.99009207092665,82.01189996803397,False,False,Hold,67718.108,67704.861,76.56187823319408,5,3,11.710000000006403,12.660000000003492,False,True,114.19999999925494,-12020.00000004773
150,2024-05-29 01:05:18,67725.72,67725.72,67725.71,67725.71,2024-05-29 01:05:18,99.96828417381934,99.96828417381934,99.96828417381934,90.99009207092665,False,False,Hold,67720.64199999999,67706.19649999999,76.56187823319408,6,4,11.720000000001164,12.669999999998254,False,True,253.39999999996508,13920.000000071013
151,2024-05-29 01:05:19,67725.71,67725.72,67725.71,67725.71,2024-05-29 01:05:19,99.96828417381934,99.96828417381934,99.96828417381934,96.97555347285511,False,False,Hold,67723.176,67707.53150000001,76.56187823319408,7,5,11.710000000006403,12.660000000003492,True,False,253.40000000142027,1.4551915228366852e-07
152,2024-05-29 01:05:20,67725.71,67725.71,67725.71,67725.71,2024-05-29 01:05:20,99.96828417381934,99.96828417381934,99.96828417381934,99.96828417381934,False,False,Hold,67725.71,67708.8665,76.57711442785937,8,6,11.710000000006403,12.660000000003492,True,True,253.39999999996508,-1.4551915228366852e-07
153,2024-05-29 01:05:21,67725.71,67725.72,67725.71,67725.71,2024-05-29 01:05:21,99.96828417381934,99.96828417381934,99.96828417381934,99.96828417381934,False,False,Hold,67725.71,67710.2015,76.57245222930048,9,7,11.710000000006403,12.660000000003492,False,False,0.0,-25339.999999996508
154,2024-05-29 01:05:22,67725.72,67725.72,67725.71,67725.71,2024-05-29 01:05:22,99.96828417381934,99.96828417381934,99.96828417381934,99.96828417381934,False,False,Hold,67725.71,67711.537,84.64246424641044,10,8,11.720000000001164,12.669999999998254,True,True,0.0,0.0
155,2024-05-29 01:05:23,67725.71,67725.71,67717.31,67717.31,2024-05-29 01:05:23,73.3185279187741,91.08503208880427,91.08503208880427,97.00720014548098,False,False,Hold,67724.03,67712.452,71.46572543190354,11,9,11.710000000006403,12.660000000003492,False,False,-168.0000000007567,-16800.00000007567
156,2024-05-29 01:05:24,67717.31,67717.31,67713.04,67713.04,2024-05-29 01:05:24,59.7715736040421,77.68612856554518,77.68612856554518,89.57981494272292,False,False,Hold,67721.49600000001,67713.1535,66.21342512907503,12,10,3.3099999999976717,4.259999999994761,True,False,-253.39999999850988,-8539.999999775318
157,2024-05-29 01:05:25,67712.01,67712.01,67704.0,67704.0,2024-05-29 01:05:25,0.0,44.36336717427207,44.36336717427207,71.04484260954051,False,False,Hold,67717.15400000001,67713.403,39.45089757127673,13,11,-1.9900000000052387,-1.040000000008149,False,False,-434.2000000004191,-18080.00000019092
158,2024-05-29 01:05:26,67704.0,67704.0,67698.62,67698.63,2024-05-29 01:05:26,0.036900369038048254,19.936157991026718,19.936157991026718,47.32855124361466,False,False,Hold,67711.738,67713.3845,27.12481267396086,14,12,-10.0,-9.05000000000291,False,True,-541.6000000011991,-10740.000000077998
159,2024-05-29 01:05:27,67698.62,67698.63,67698.62,67698.63,2024-05-29 01:05:27,0.036900369038048254,0.024600246025365504,0.024600246025365504,21.441375137108054,False,False,Hold,67706.322,67713.3655,31.87421383649854,15,13,-15.380000000004657,-14.430000000007567,False,False,-541.5999999997439,1.4551915228366852e-07
160,2024-05-29 01:05:28,67698.62,67698.63,67698.62,67698.62,2024-05-29 01:05:28,0.0,0.024600246025365504,0.024600246025365504,6.661786161025816,False,False,Hold,67702.584,67713.5855,31.866197183111666,16,14,-15.380000000004657,-14.430000000007567,True,False,-373.7999999997555,16779.999999998836
161,2024-05-29 01:05:29,67698.63,67698.63,67698.62,67698.62,2024-05-29 01:05:29,0.0,0.012300123012682752,0.012300123012682752,0.020500205021137922,False,False,Hold,67699.7,67713.8065,31.866197183111666,17,15,-15.369999999995343,-14.419999999998254,False,False,-288.40000000054715,8539.999999920838
162,2024-05-29 01:05:30,67698.63,67698.63,67698.62,67698.62,2024-05-29 01:05:30,0.0,0.0,0.0,0.012300123012682754,False,False,Hold,67698.624,67714.0275,0.0,18,16,-15.369999999995343,-14.419999999998254,False,False,-107.60000000009313,18080.000000045402
163,2024-05-29 01:05:31,67698.63,67698.63,67698.62,67698.62,2024-05-29 01:05:31,0.0,0.0,0.0,0.004100041004227584,False,False,Hold,67698.622,67713.259,0.0,19,17,-15.369999999995343,-14.419999999998254,False,False,-0.1999999993131496,10740.000000077998
164,2024-05-29 01:05:32,67698.62,67699.31,67698.62,67699.3,2024-05-29 01:05:32,2.509225092278306,0.8364083640927688,0.8364083640927688,0.2788027880309229,False,False,Hold,67698.756,67712.224,2.448685632002565,20,18,-15.380000000004657,-14.430000000007567,False,False,13.39999999909196,1359.999999840511
165,2024-05-29 01:05:33,67699.3,67699.3,67699.3,67699.3,2024-05-29 01:05:33,2.509225092278306,1.6728167281855375,1.6728167281855375,0.8364083640927688,False,False,Hold,67698.89199999999,67711.537,2.448685632002565,21,19,-14.69999999999709,-13.75,False,False,13.599999999860302,20.000000076834112
166,2024-05-29 01:05:34,67699.31,67699.31,67699.3,67699.3,2024-05-29 01:05:34,2.509225092278306,2.509225092278306,2.509225092278306,1.6728167281855377,False,False,Hold,67699.028,67710.85,2.448685632002565,22,20,-14.690000000002328,-13.740000000005239,False,False,13.600000001315493,1.4551915228366852e-07
167,2024-05-29 01:05:35,67699.3,67699.3,67699.3,67699.3,2024-05-29 01:05:35,2.509225092278306,2.509225092278306,2.509225092278306,2.230422304247383,False,False,Hold,67699.164,67710.163,2.448685632002565,23,21,-14.69999999999709,-13.75,False,False,13.599999999860302,-1.4551915228366852e-07
168,2024-05-29 01:05:36,67699.31,67699.31,67699.3,67699.3,2024-05-29 01:05:36,2.510151347387558,2.5095338439813903,2.5095338439813903,2.509328009512668,False,False,Hold,67699.3,67708.8425,2.448685632002565,24,22,-14.690000000002328,-13.740000000005239,False,False,13.599999999860302,0.0
169,2024-05-29 01:05:37,67699.3,67699.3,67698.6,67698.6,2024-05-29 01:05:37,0.0,1.6731254798886213,1.6731254798886213,2.230628138716106,False,False,Hold,67699.16,67707.487,3.3881415047699477,25,23,-14.69999999999709,-13.75,False,False,-13.999999999941792,-2759.9999999802094
170,2024-05-29 01:05:38,67696.14,67696.14,67680.0,67680.01,2024-05-29 01:05:38,0.031240237409443757,0.8471305282656671,0.8471305282656671,1.6765966173785598,False,False,Hold,67695.302,67705.202,1.977318988099114,26,24,-17.860000000000582,-16.910000000003492,False,False,-385.80000000074506,-37180.00000008033
171,2024-05-29 01:05:39,67680.01,67680.01,67680.0,67680.01,2024-05-29 01:05:39,0.04166666664483879,0.024302301351427514,0.024302301351427514,0.8481861031685721,False,False,Hold,67691.44399999999,67702.91699999999,2.682445759396529,27,25,-33.99000000000524,-33.04000000000815,False,False,-385.80000000074506,0.0
172,2024-05-29 01:05:40,67680.01,67680.01,67680.01,67680.01,2024-05-29 01:05:40,0.051786639020002675,0.04156451435809507,0.04156451435809507,0.30433244799173004,False,False,Hold,67687.586,67700.632,3.403403403437011,28,26,-33.99000000000524,-33.04000000000815,False,False,-385.79999999928987,1.4551915228366852e-07
173,2024-05-29 01:05:41,67680.01,67680.01,67680.0,67680.0,2024-05-29 01:05:41,0.0,0.031151101888280488,0.031151101888280488,0.03233930586593451,False,False,Hold,67683.726,67698.3465,3.4017008504597044,29,27,-33.99000000000524,-33.04000000000815,False,False,-386.0000000000582,-20.000000076834112
